Article	Label
"the post <a rel=""nofollow"" href="""">crypto boss blows $100,000 in ethereum on official &#8216;virtual&#8217; f1 race car</a> appeared first on <a rel=""nofollow"" href="""">ccn</a>"	1
billionaire venture capitalist tim draper is one of the biggest advocates of the cryptocurrency space. he is famous for his bullish $250,000 bitcoin price prediction, which would reflect a 5% market share around the world in the coming years. draper supports competition in the space and in addition to bitcoin is also a fan of smart contract technology, other blockchains including ethereum, artificial intelligence, and big data. but something he reportedly takes an issue with is ethereum economics, particularly the issuance of between 2% and 4% of eth supply each year. in an interview with ethereum classic labs,	1
"the post <a rel=""nofollow"" href="""">tim draper says ethereum&#8217;s issuance rate of 2%-4% eth worries him</a> appeared first on <a rel=""nofollow"" href="""">ccn</a>"	1
ethereum price(eth) has depreciated more than 10-percent against the us dollar as the global cryptocurrency market undergoes a massive correction. the eth-to-dollar dropped to $235.44 on coinbase as on may 30, 2100, utc after rallying for five weeks consecutively. the pair attempted a small pullback from its newfound intraday low, but could not extend it to cover the intraday losses. the price action, overall, appeared weak, indicating that ethereum could continue its plunge to test new downside targets. ahead of the correction, the ethereum price established its year-to-date peak at $288.77 on coinbase. however, the level experienced a huge	1
"the post <a rel=""nofollow"" href="""">ethereum price targets $350 despite massive 10% plunge in 24-hr spiral</a> appeared first on <a rel=""nofollow"" href="""">ccn</a>"	1
year-to-date, ether (eth), the native crypto asset of the ethereum blockchain network, has increased by 112 percent against the u.s. dollar, recovering to $285 from $133 at the start of the year. jehan chu, a co-founder and a managing partner at kenetic capital, believes the ethereum blockchain network is here to stay and that in terms of utility, eth is leading the pathway for the rest of the market. ethereum as the global supercomputer since its inception in 2014, the ethereum blockchain network has been widely considered as a global supercomputer, a decentralized protocol on which developers can	1
"the post <a rel=""nofollow"" href="""">bullish fund manager bets on ethereum after stunning 112% spike in 2019</a> appeared first on <a rel=""nofollow"" href="""">ccn</a>"	1
&#160; cryptokitties, a smart contract-fueled decentralized app (dapp) built on the ethereum blockchain, was supposed to be the one to jumpstart mainstream adoption of crypto. you know, kind of like the mario bros of crypto, but instead of luigi and mario, there are digital cats. after all, it was the app to clog the ethereum blockchain, causing a bottleneck from the game&#8217;s popularity that slowed transactions to a snail&#8217;s pace. nonetheless, the crypto ecosystem is still waiting for that one &#8216;killer app&#8217; now that cryptokitties and other promising dapps failed to gain scale. the digital collectibles are worth	2
"the post <a rel=""nofollow"" href="""">&#8216;mario of the blockchain&#8217; cryptokitties has yet to gain wide-scale usage</a> appeared first on <a rel=""nofollow"" href="""">ccn</a>"	1
&#160; with bitcoin creeping within inches of $9,000 on bitfinex a few days ago, it seems that all eyes are on the king of cryptocurrencies. while the digital coin looks bullish, we believe that it has topped off for now. thus, it will serve you better to look elsewhere, specifically at ethereum, ripple (xrp), and cardano. these three cryptocurrencies are showing unbelievable strength, and they are not getting the attention they deserve. ethereum price on the verge of surging to $365 far too many traders are sleeping on ethereum. some even bet that the cryptocurrency would fall below	1
"the post <a rel=""nofollow"" href="""">3 major cryptocurrencies gearing up for shocking rallies</a> appeared first on <a rel=""nofollow"" href="""">ccn</a>"	1
digital asset investment firm grayscale investments, which boasts $1.2 billion in aum, has received regulatory approval for another cryptocurrency product to be traded in the secondary market. finra, which is a self-regulatory organization, has given its stamp of approval to the grayscale ethereum trust for the over-the-counter (otc) markets under the trading symbol ethe. while this investment vehicle launched back in 2017 during the last bull run, it was limited to institutional and accredited investors in private transactions requiring a minimum investment of a whopping $25,000. the finra approval creates the opportunity for individual investors to now capture	2
"the post <a rel=""nofollow"" href="""">grayscale widens net for ethereum investors with trust&#8217;s finra approval</a> appeared first on <a rel=""nofollow"" href="""">ccn</a>"	1
the ethereum foundation announced it is committing $30 million over 12 months as it continues to build ethereum 2.0. the nonprofit is spreading the funds &#8220;on key projects across the ecosystem&#8221; with a focus on ethereum 2.0 (plasma), supporting ethereum 1.0, and developers. the foundation holds 0.6% of all eth in addition to cash on hand. the ethereum price took the baton from bitcoin and surged to an eight-month high last week. eth is up approximately 50% in may alone. ethereum 2.0 is no facelift ethereum 2.0 is a transformative undertaking involving a great number of partnerships with developers,	1
"the post <a rel=""nofollow"" href="""">ethereum to spend an eye popping $30 million as price hits its stride</a> appeared first on <a rel=""nofollow"" href="""">ccn</a>"	1
around the world, the majority of searches related to cryptocurrency involve the word “bitcoin,&#8221; a new report by consensys concludes. excepting a few asian countries, most of the world wants to find information about bitcoin. in the u.s., uk, nigeria, brazil, france, and elsewhere, roughly 70% or more of all crypto-related searches are for bitcoin. comparatively, taiwan and japan have an abiding interest in ethereum, blockchain, and related cryptocurrency more broadly. key markets for dapp development consensys, which was among the first companies to develop for ethereum, needs the data to understand where key markets might be. while	1
"the post <a rel=""nofollow"" href="""">bitcoin, not blockchain: people feverishly search for world&#8217;s first crypto</a> appeared first on <a rel=""nofollow"" href="""">ccn</a>"	1
by ccn: a producer of netflix hit &#8220;mudbound&#8221; thinks he has what it takes to make a crypto movie that won’t bore people to death or fill their brains with inaccuracies about the space. if you value the oscars, you may believe he could pull this off considering &#8220;mudbound&#8221; managed to get a nomination from the academy awards. using the twitter handle @commonenemyinc, he threw out the idea on social media. kyle tekiela is named as a &#8220;five-time emmy award winner and co-founder of common enemy&#8221; on the company&#8217;s website. if i wanted to make a (real) movie with only	1
"the post <a rel=""nofollow"" href="""">a hollywood producer &#038; bitcoin fan explores making a &#8216;real&#8217; crypto flick</a> appeared first on <a rel=""nofollow"" href="""">ccn</a>"	1
the crypto ecosystem often explores which blockchain will emerge as the &#8216;ethereum killer.&#8217; so far, no network has been able to muscle the second-biggest blockchain off its perch, but now there&#8217;s a new kid in town – ava, and it has bitcoin, ethereum, and even visa in its sights. ava is a new cryptocurrency that uses a consensus protocol known as avalanche, whose creators similar to bitcoin are anonymous only they go by team rocket. avalanche is designed to combine the &#8220;best of both worlds&#8221; from the nakamoto consensus and classical consensus, according to cornell university associate professor emin	1
"the post <a rel=""nofollow"" href="""">researcher nears launch of ava, a crypto &#038; potential ethereum killer</a> appeared first on <a rel=""nofollow"" href="""">ccn</a>"	1
john mcafee is famous for predicting that the bitcoin price will hit $1,000,000 at some point or he’ll eat his own appendage. what you might not know is that he dislikes ethereum and doesn’t even care that much for btc, either. yes, the reason is as silly as you might have hoped. meanwhile, similar to tesla ceo elon musk, mcafee has a soft spot for meme-fueled cryptocurrency dogecoin. folks asking my opinion of ethereum: well . . .. frankly, i prefer one syllable coins and am not fond of ethereum&#39;s spelling. additionally, many of my friends who hold	1
"the post <a rel=""nofollow"" href="""">john mcafee bashes bitcoin and ethereum but touts &#8216;adorable&#8217; dogecoin</a> appeared first on <a rel=""nofollow"" href="""">ccn</a>"	1
bitcoin&#8217;s breathtaking rally has dominated the headlines in recent weeks, but today it&#8217;s the second-largest cryptocurrency&#8217;s turn to enjoy the spotlight. the ethereum price surged as high as $281.77 on thursday, launching eth to an eight-month high. ethereum price finally joins the crypto party the cryptocurrency asset witnessed massive capital influx into its market when its frontrunner bitcoin began to correct from its overbought territory. the inverse correlation signified that bitcoin investors were hedging into the ether market, a theory further validated by eth&#8217;s 16% appreciation against bitcoin in the last 24 hours, as shown in the chart	2
"the post <a rel=""nofollow"" href="""">ethereum price jumps to 8-month high after bitcoin plunges $645</a> appeared first on <a rel=""nofollow"" href="""">ccn</a>"	1
nvidia previously blamed its negative earnings report on “crypto winter,” the vaunted extended bear market which bitcoin appears to have finally exited. the incredible rally of the past couple weeks means many industries related to crypto will see increased demand and valuation – everything from mining to software development will be in fashion again. however, nvda shareholders should not count on another cryptocurrency boom to rescue the ailing chipmaker. analysts worry about nvidia as stock implodes nvidia stock continues to teeter on the brink, and the company&#8217;s first-quarter earnings report isn’t looking very healthy, according to wall street	0
"the post <a rel=""nofollow"" href="""">meteoric bitcoin rally won&#8217;t rescue nvidia&#8217;s flailing stock</a> appeared first on <a rel=""nofollow"" href="""">ccn</a>"	1
it has been almost a year and a half since bears took over crypto markets. bitcoin took a massive beating as it shed 84% of its value. other large-cap coins shared more brutal fates. ethereum, litecoin, and eos were all devalued by more than 90%. last year was full of trials and tribulations for retail investors. thankfully, the ordeal is finally over. with bitcoin’s unbelievable run over the last few days, altcoins such as ethereum, litecoin, and eos have responded with massive technical breakouts. this prompted us to declare that the crypto winter of 2018 is now behind	1
"the post <a rel=""nofollow"" href="""">crypto bears cave: 3 altcoins with bullish potential like parabolic bitcoin</a> appeared first on <a rel=""nofollow"" href="""">ccn</a>"	1
a recent study by chainalysis inc. found that just 376 people in the world own one third of all the ether cryptocurrency there is. for comparison the company says 448 people own 20 percent of all bitcoin. the study also looked at the effect that cryptocurrency &#8220;whales,&#8221; with out-sized stakes in the limited supply of highly sought after coins, have on ether prices. they found the effect of whales on ether&#8217;s price is minimal. chainalysis senior economist kim grauer says: &#8220;the majority of whales aren’t traders. they’re mostly holding.&#8221; researchers also discovered that when ethereum whales move massive	1
"the post <a rel=""nofollow"" href="""">top heavy ethereum: just 376 whales own 33% of all ether, valued $9 billion</a> appeared first on <a rel=""nofollow"" href="""">ccn</a>"	1
consensus 2019 is in full swing; booth and aisles are bustling with people, taking over the hilton midtown hotel. we sat in on sessions with deloitte, wanting to hear why they recently moved from ethereum to vechain. after the panel, we were able to sit down with antonio senatore, global cto of deloitte&#8217;s blockchain project, and discuss the firm&#8217;s involvement in blockchain development. deloitte commits to ethereum despite vechain rumors there were recent announcements that deloitte was moving its clients to vechain. as it turns out, the firm will remain committed to working with ethereum: “deloitte believes strongly	1
"the post <a rel=""nofollow"" href="""">major ethereum project launch from deloitte teased at consensus 2019</a> appeared first on <a rel=""nofollow"" href="""">ccn</a>"	1
the price of ethereum (eth) has surged by nine percent against the u.s. dollar in the past 24 hours following the 38 percent rally of bitcoin in the past 30 days. the recovery of ethereum was somewhat expected by traders as the asset demonstrated a lackluster performance in the first quarter of 2019. while the bitcoin price recorded a staggering 110 percent gain against the u.s. dollar year-to-date, prior to its recent nine percent spike, ethereum was up about 51 percent from $136 to $206. with ethereum and other major assets rising, will bitcoin continue to rise? it	1
"the post <a rel=""nofollow"" href="""">ethereum price spikes 9% to break the ceiling with bullish bitcoin raging</a> appeared first on <a rel=""nofollow"" href="""">ccn</a>"	1
“corda is more like bitcoin,” says mike hearn, lead engineer for corda, the open source blockchain of the industry consortium r3. “it owes more of its intellectual history to bitcoin than ethereum in a way. its’ data model is similar to bitcoin, which enables you to have privacy because you don&#8217;t see transactions on your critical path.” early bitcoin adopters knew the risk they were taking, he says, despite infamously stating bitcoin had failed in early 2016 upon leaving as a core developer. “they had money on their device and if the software wasn’t good or had bugs,	2
"the post <a rel=""nofollow"" href="""">r3 lead mike hearn: corda is more like bitcoin than ethereum</a> appeared first on <a rel=""nofollow"" href="""">ccn</a>"	1
