Article	Label
berkshire hathaway just bought its first amazon shares, berkshire founder and ceo warren buffett revealed to cnbc thursday night. on the eve of an annual berkshire shareholders meeting in omaha, buffett told cnbc that someone at berkshire&#8217;s asset management desk just invested in some amazon shares, but &#8220;it wasn&#8217;t me.&#8221; &#8220;one of the fellows in the office that manage money&#8230; bought some amazon so it will show up in the 13f.&#8221; amazon stock purchase a first for warren buffet the stake in amazon is a first for the multinational investment conglomerate. although warren buffett has had strong words	1
gold may have a value of $7.8 trillion, but it isn&#8217;t happy about giving any of that up to bitcoin, the latter of which has a market cap of $97.2 billion. a day after grayscale unleashed its &#8220;drop gold promotion, a tv commercial that garnered 100,000 views in less than 24 hours, the world gold council is clapping back. gold&#8217;s reputation as a store of value has gone pretty much uncontested for thousands of years – until bitcoin, which has earned the reputation as digital gold in addition to its use case as a currency. in a tweet,	2
fidelity digital assets, a subsidiary of the world’s fourth-largest asset manager with $2.46 trillion in assets under management, said in a research paper that institutional investments in bitcoin and other crypto assets are likely to increase over the next five years. the research read: &#8220;nearly half of respondents (47%) appreciate that digital assets are an innovative technology play. 46% find digital assets’ low correlation to other assets among the most appealing characteristic. financial advisors (74%) and family offices (80%) view the characteristics of digital assets most favorably.&#8221; we asked: what do institutions really think about #digitalassets? &#8212;	2
square might have had a mixed first quarter performance, but the cash app, which is where investors buy and sell bitcoin, was a bright spot. bitcoin revenue nearly doubled to $65.5 million from $34 million in the year-ago period. cash app volume, where the company boasts &#8220;15 million monthly active users,&#8221; expanded more than 100% since last year&#8217;s q1. square&#8217;s bitcoin revenue has been steadily increasing since q1 2018, during a bear market no less. it&#8217;s a reflection of retail investor demand, given the peer-to-peer nature of the cash app. square also placed a $10,000 weekly cap for	1
crypto-oriented phone scams are alive and well across the country. one sneaky tactic involves posing as law enforcement, a crime in and of itself, and then blackmailing victims into paying bitcoin to avoid legal troubles. following a case of precisely that in berkeley, california, new york city police are actively pursuing a broader strategy to combat such scams, and it involves participation from companies that operate bitcoin atms. nypd &#38; bitcoin startups crack down on phone scams according to the city&#8217;s website, police are working with bitcoin atm providers &#8220;regarding their electronic scam messaging and texts and placing	0
as the political and economic crisis in venezuela escalates, citizens of the south american country are taking refuge in bitcoin. in the final week of april, a record amount of venezuelan bolivars were spent buying bitcoin per coin dance. specifically, bitcoin worth more than 36.5 billion bolivars were purchased last week. the previous record was bitcoin worth 31.3 billion bolivars which were purchased earlier last month. the record purchase of bitcoin coincided with a rise in political tensions in the latin american country. earlier this week opposition leader juan guaido urged the country’s military to join civilian protestors	1
the widespread adoption of blockchain is taking longer than expected. the slow recovery pace of the cryptocurrency industry is forcing blockchain investors to look for alternative sources of revenue to keep their business afloat. some blockchain investors are now turning to cannabis to diversify their revenue stream. tough times call for greener solutions hong-kong listed blockchain investor, grandshores technology, is diversifying its investment portfolio to include cannabis with a 40 percent investment in hangzhou yupu trading. the demand for cannabis is likely to increase shortly as more countries legalize the medicinal and recreational use of cannabis. among its	1
in the past 24 hours, the bitcoin price has increased by just over 1 percent against the u.s. dollar, extending its year-to-date (ytd) gain to 44.27 percent and leading the crypto market to recovery. despite the controversy around tether, which understandably intensified when stuart hoegner, the general counsel to tether and major bitcoin exchange bitfinex, disclosed in an affidavit that tether is only backed 74 percent by its cash reserves, bitcoin has rebounded strongly in the past week. “as of the date i am signing this affidavit, tether has cash and cash equivalents (short term securities)	1
bitcoin played a role in staging the easter sunday suicide bombing in sri lanka that killed 253 civilians, according to israeli blockchain intelligence firm whitestream. the agency revealed that the isis used canada-based payment gateway coinpayments to convert bitcoins to fiat money. the firm identified large scale transactions between the wallets that isis used to raise contributions and the bitcoin accounts held by coinpayments. whitestream found that the balances in the payment company&#8217;s wallets surged from $500,000 to $4.5 million just one day before the easter attacks. the firm added that the coinpayments&#8217; balances dropped back to $500,000	2
according to a new survey commissioned by blockchain capital, 11% of american adults hold bitcoin. the results are broken down into people aged 18-34, 35-44, 45-54, 55-64, and 65 and older. americans over 65 know what bitcoin is the last group presents the most exciting results, in that they are a group not commonly associated with technology or cryptocurrency at all. however, only 12% of that group hadn’t heard of bitcoin. additionally, at least 20% of this group was “somewhat” familiar with bitcoin, which is an increase of 5% since the last time the survey was conducted. contrast	1
goldman sachs is waiting to throw its hat in the cryptocurrency ring until the u.s. government gives the asset a thumbs-up, american banker reports. at the dtcc conference this week, martin chavez, global co-head of the securities division at goldman, outlined that we shouldn&#8217;t expect to see the investment bank get more involved with crypto until it has solid backing. that doesn&#8217;t mean they&#8217;re not interested in the technology, however. chavez notes, &#8220;we still have things that take overnight or a couple of days. the service level agreement is not where we want it. so there’s no question	1
u.s. taxpayers can receive all or part of their federal and state tax refunds in bitcoin. this is being made possible through a collaboration between blockchain payments processor bitpay and refundo, a provider of tax-related financial products. in a statement, refundo says its coinrt product is especially useful for low-income communities that don&#8217;t have checking accounts and often resort to paying high check-cashing fees. that said, refundo&#8217;s coinrt service is not free. coinrt costs $34.95 per refund transfer, and that doesn&#8217;t include bitpay&#8217;s 1% service fee. refundo focuses on low-income communities refundo specializes in serving low-income communities. refundo	1
grayscale investments is starting a movement urging all investors to drop gold and replace it with the better store-of-value, bitcoin. in a monday morning medium post, the digital asset management group announced its new #dropgold campaign. beyond a catchy hashtag, the anti-gold campaign includes a website, upcoming debate, and a television ad push. their commercial makes a compelling argument. why is #gold still in your portfolio? #dropgold &#8212; grayscale (@grayscaleinvest) may 1, 2019 branding bitcoin as the new digital gold grayscale is attempting to paint bitcoin as the improved, digital form of gold with its new campaign. the	1
the ceo of binance, the world’s largest bitcoin exchange, is courting elon musk to hop on the crypto bandwagon by teasing a proprietary spacex cryptocurrency. cz: crypto can finance space exploration binance ceo changpeng zhao made the pitch on twitter, where he quipped: &#8220;spacexcoin, elon musk. space exploration shall be funded globally using crypto. investors shall have their names inked on the blockchain.&#8221; zhao has been called the &#8220;mark zuckerberg of crypto&#8221; for his pioneering efforts with binance, which rocketed become the no. 1 cryptocurrency exchange two years after it launched in 2017. zhao earned the moniker from	1
