Article	Label
fintech startup circle said that it will hire 100 employees to expand into asia and improve operations at poloniex, its recently-acquired cryptocurrency exchange. the dublin-registered firm, which has received funding from both goldman sachs and chinese tech conglomerate baidu, will use many of these new hires to improve customer support and operations at poloniex, which circle reportedly acquired for $400 million in one of the largest deals in the industry’s history. at present, the us-based poloniex ranks as the 14th-largest cryptocurrency exchange, as measured by daily trading volume. in the past 24 hours, poloniex has processed nearly $180 million worth	1
fintech startup circle reportedly paid $400 million to acquire cryptocurrency exchange poloniex, positioning the institutionally-backed company as a direct rival to coinbase in the us market. poloniex acquisition rumored to have cost circle $400 million on monday, ccn reported on circle’s acquisition of poloniex, which is currently the world’s 14th-largest exchange by 24-hour trading volume. the companies did not disclose the terms of the deal, but fortune,citing an unnamed source familiar with the matter, has reported that circle paid $400 million to acquire the us firm, which is headquartered in boston. this acquisition, one of the largest in the industry’s history,	1
circle, a payments and cryptocurrency company that raised over $100 million from leading venture capital firms and financial institutions like goldman sachs, has acquired cryptocurrency exchange poloniex to serve the token market. crypto assets, fiat pairs sean neville and jeremy allaire, the co-founders of circle, officially announced the acquisition of poloniex by circle on february 26, welcoming the founding team of poloniex along with the cryptocurrency exchange’s existing user base. the company noted that under the umbrella of circle trade, poloniex will begin to provide significant liquidity and an efficient trading platform for investors in the global cryptocurrency market. with	1
former bitcoin startup circle has acquired us-based cryptocurrency exchange poloniex. circle, one of the earliest and the best-funded startups in the bitcoin industry has announced its acquisition of poloniex, one of the world’s largest cryptocurrency exchanges. in an announcement, circle co-founders sean neville and jeremy allaire stated: &#8220;we’re proud to announce that circle has extended its commitment to a new vision for global finance by acquiring poloniex, a leading token exchange platform.&#8221; the co-founders outlined a handful of objectives taking immediate priority, underlining enhanced customer experience, market expansion with additional support for cryptocurrencies and, ‘most importantly’ retaining the features and	1
us-based cryptocurrency-only exchange poloniex is pushing legacy customers to comply with updated customer identification requirements. among the earliest crypto-only exchanges, poloniex is mandating new customer identification and verification requirements upon legacy account holders as the platform pledges its commitment to complying with all relevant laws as a registered money services firm. the firm also has a deadline, to be announced sometime in q1 2018, beyond which legacy accounts that haven’t complied with the updated verification requirements will effectively be disabled. the long-running exchange stopped short of revealing the number of legacy accounts currently in use. presumably, the new requirements are	1
bitcoin price has declined from $19,000 to $16,390 over the past 24 hours, as the bitcoin dominance index dipped dropped to 47 percent and alternative cryptocurrencies in the market surged in value. on december 20, the bitcoin price decreased by more than 10 percent, and its market valuation dropped from a weekly high of $331 billion to $283 billion. still, on a weekly basis, the bitcoin price has still recorded a slight gain, since the price of bitcoin on december 13 was merely $16,090. bitcoin has already started to demonstrate signs of recovery and within several hours after dipping below	1
according to a recent report published by cybersecurity firm eset, two malicious android apps were recently removed from the google play store, as these were made to look like the official app of popular cryptocurrency exchange poloniex in an attempt to obtain user credentials and, presumably, steal funds. the apps, in what was essentially a phishing scam, took advantage of poloniex not having an official mobile application and having a mobile optimized website. they used poloniex’s logo and visual identity to fake being an official app, and once credentials were stolen they merely redirected users to the exchange’s mobile website.	1
stellar labs have had an ongoing program where they are giving away free lumens to people who already hold bitcoin. they explain this move by saying: to achieve a more inclusive digital economy. per our mission, stellar.org works to connect people to low-cost financial services. giving away lumens for free is an invitation to communities to design the services they need. to expand the reach of the network. the availability and active use of lumens on the network will increase the network’s utility by many orders of magnitude. however, when they announced the program earlier this year, they said	1
during the ether flash crash earlier in the year, at least two exchanges reported heavy distributed denial of service attacks wherein users were unable to access, modify, or cancel their positions. as a result, according to a class-action lawsuit soon to be filed in florida, almost a million bucks was lost at kraken alone. at the time, kraken put out a statement indicating that it could not make a habit of reimbursing users who suffered during “the outcome of naturally occurring events in the market, nor losses due to unavoidable ddos attacks.” silver law group, a firm which operates in	0
not long after our last story regarding the apparently-anonymous trader who was attempting to get a class action suit against poloniex due to the very suspicious trading pattern that occurred in conjunction with a concerted denial of service attack, ccn received word that a firm specializing in virtual currencies was looking into the matter: the virtual currency practice group of los angeles-based law firm berns weiss llp is investigating potential cases dealing with ddos attacks that recently affected cryptocurrency exchanges kraken and poloniex. customers who have suffered losses may reach out directly to berns weiss llp. not long after that,	1
alleging “possible insider trading” and putting the onus on poloniex for site unavailability, an apparently former trader on the site has decided to sue the delaware-based exchange if he can get enough victims together. the apparent downward momentum combined with numerous sustained technical problems at poloniex led to a number of long margin ethereum traders having their positions destroyed. the owner of the site, whose ownership information is protected by whoisguard, claims to have lost around $250,000 due to the madness. the market appears to have corrected itself at this point, with ethereum valued at just under $90 across the	1
kraken went down yesterday for about one hour with traders unable to access the website due to a distributed denial of service (ddos) attack. just before the site became inaccessible, there was a large eth sell order, according to kraken, which “triggered a cascade of liquidations.” kraken says they have investigated the incident and they concluded that there was no “evidence of a coordinated attack or market manipulation.” they say the timing of the ddos and the large sell order appears to just be a coincidence. traders suffered heavy losses because etg&#8217;s price went from around $90 to a bottom	1
major cryptocurrency exchanges kraken and poloniex have begun trading of ethereum-based prediction market gnosis’ tokens (gno) a week after its record ico token sellout. built on the public ethereum blockchain, gnosis is an open b2b platform enabling speculators to predict the outcome of any event with real-time data. the platform provides tools to create customized prediction market applications for individuals and enterprises alike. as reported by ccn last week, gnosis raised around $12.5 million in under 10 minutes during a sell-out auction for 4.19% of gno tokens at 0.6 eth per token (approx. $30 at the time), giving the project	1
