Article
<p>By CCN.com: Sirin Labs, founders of the Finney blockchain phone are making 15 of their 60-person team redundant, as crypto winter bites back with sales of its flagship device &#8220;less than expected&#8221;. The market may be showing some positive signs as bitcoin, ethereum and others made strong gains in April, but the bear market continues to show its teeth, claiming the scalp of another start-up. Sirin Labs, founded by Israeli businessman Moshe Hogeg, first announced the $1,000 smartphone back in July. To much fanfare they claimed it was the world&#8217;s first &#8216;blockchain-powered&#8217; handset, with one of its main selling points </p>

<p>It&#8217;s happening. The blockchain is disrupting the agriculture space, thanks to Fogo de Chao, a Plano, Texas-based Brazilian steakhouse. Fogo de Chao revealed it will integrate blockchain technology to monitor the meat it serves from farm to table. In doing so, the restaurant is helping to catapult the cattle ranching business into the high-tech arena. Cattle ranchers gain a window into the health and behavior of their animals. Restaurants can track where the meat came from. And consumers can see the history of the animal&#8217;s life on a &#8220;semi-public&#8221; network using their smartphone. Fogo de Chao, which has locations across </p>

<p>YouTube&#8217;s most popular content creator will ditch the video juggernaut in favor of crypto-based DLive in a massive win for blockchain awareness and adoption. With 93 million subscribers (and counting) Felix Kjellberg AKA PewDiePie is without question YouTube&#8217;s biggest, most successful creator, with an estimated net worth of between $30-$50 million. His &#8220;work&#8221; as a vlogger, entertainer and gamer is recognized the world over and has spawned a million imitators and helped propel the platform&#8217;s popularity, but he is leaving the site with the hope of being treated as a &#8220;real partner&#8221; at DLive. Ouch! The move to the decentralized </p>

<p>Ethereum co-founder Vitalik Buterin and a bipartisan group of lawmakers urged the South Korean government to deregulate the blockchain industry. They say the current laws are overly restrictive and therefore, inhibit innovation. Buterin made the remarks while speaking at a meeting of the South Korean parliament, News1 reported. &#8220;Blockchain is a technology that can be run without cryptocurrencies, but there is no crypto without blockchain. Public blockchains rely heavily on cryptography. Therefore, cryptocurrencies are absolutely necessary.&#8221; Buterin: Crypto and Blockchain Are Intertwined Buterin was reacting to the Korean government&#8217;s &#8220;blockchain, not bitcoin&#8221; stance. South Korean officials have repeatedly tried to </p>

<p>Tezos is on fire, moving up from 45 cents a week ago to a high of over 60 cents. The change in bitcoin&#8217;s price probably isn’t enough to do that by itself, and Tezos has been charting steadily in both markets in the same direction. Luke Martin, a trader and analyst, asked the question first: Why is everyone talking about Tezos? &#8212; Luke Martin (@VentureCoinist) March 20, 2019 Gains Not Based on Social Media Buzz Santiment, a bot that follows the frequency of crypto terms in social media, noted that Tezos hasn’t seen a spike today: 🤔Everyone?@tezos hasn&#39;t pop up </p>

<p>Australia&#8217;s Karen Andrews of the Ministry for Industry, Science and Technology is pledging $100,000 towards furthering blockchain development. In a press release, Andrews says her department will put the money towards &#8220;regulation, skills and capacity building, and international competitiveness and collaboration.&#8221; It&#8217;s a solid step forward in the nation&#8217;s fight to become a global blockchain leader. Unfortunately, the funds are significantly lower than previous offers like one billion AUD towards IBM&#8217;s blockchain developments for Australia&#8217;s government. The move leads enthusiasts to question what impact such a tiny sum could really have. I want Australia to lead the world when it </p>

<p>Bae Yong-joon, arguably the most influential and widely recognized actor in South Korea featured in films like Winter Sonata and The Legend, invested in a local crypto startup called Seamon. Importance of a Public Figure Investing in the Crypto Space in South Korea According to Hankyoreh, a mainstream media outlet in South Korea, Seamon is co-founded by the Norway-based Ocean Supreme, the most dominant company in the Japanese Salmon market. Ocean Supreme exports sashimi-quality Salmon from Norway to Japan, generating $150 million in annual turnover, purely from Salmon sales. The publication exclusively reported that Bae reached out to the company </p>

<p>Is the era of blockchain gaming finally upon us? Enjin Coin has announced a partnership with Unity to introduce millions of existing game developers to blockchain development. Unity is one of the most popular game development platforms ever. Effectively, more than three Unity games have been installed for every single person on earth. Over half of all mobile games run on Unity. Now, Unity’s going full blockchain with Enjin Coin. Demand For ENJ To Grow Again? ENJ recently spiked 200% on news that it was compatible with the Samsung S10. They announced the launch of a partnership with Unity, which </p>

<p>On February 26, while the Bitcoin price remained at $3,800 following a sudden 10 percent plunge, Enjin Coin (ENJ), a crypto asset native to a gaming-suited blockchain network called Enjin, spiked by more than 150 percent. Against Bitcoin, at its daily peak, Enjin Coin surged from 0.00000958 BTC to 0.00002943 by 207 percent within a 24-hour span. Analysts have attributed the abrupt surge in the price of Enjin Coin to the listing of Enjin Coin as one of the four cryptocurrencies listed on the native crypto wallet of Samsung alongside Bitcoin, Ethereum, and Cosmee. Why Is Enjin Coin Listed as </p>

<p>When you think of Apple, you think iPhone, iPad, or even privacy concerns. You probably don’t think conflict minerals used in the manufacturing of its devices or how blockchain could prove the cure for an ethical supply chain. Well, you should. The tech giant has filed a report with the U.S. Securities and Exchange Commission indicating it is studying ways to implement Blockchain in some form or fashion. Reading Between The Lines Apple submitted a filing called the “Conflict Minerals Report; Summary of Apple’s Commitment to Responsible Sourcing.” In the report, Apple did not say in any straightforward way that </p>

<p>On January 30, Bloomberg reported that Fidelity, the world’s fourth-largest asset manager, is set to launch its Bitcoin custody service by the end of the first quarter of 2019. Three sources who asked to remain anonymous reportedly said that the plans are still private but the firm plans to introduce Bitcoin storage first, followed by Ethereum (ETH) custody. Why Fidelity Pushing Forward With Bitcoin Custody is Meaningful As one of the biggest mutual fund operators in the U.S., Fidelity works with more than 13,000 financial institutions. It established its intent to penetrate into the cryptocurrency sector in late 2018, with </p>

<p>By CCN.com: It looks like the skies will be much clearer for the crypto and blockchain community in Bermuda soon. A bank that will accept blockchain and crypto companies appears to be just around the horizon. Bermuda Premier David Burt made the announcement during a one on one interview with BBC journalist Priya Patel at the Consensys Lounge, today. This was one of the many events at the World Economic Forum in Davos, Switzerland. The discussion featured on the importance of focusing on quality over quality over quantity when accepting businesses. This is an issue which Burt said was the main focus </p>

<p>An Internet Court launched in Eastern Chinese City Hangzhou will now use blockchain to fight plagiarism for online writers, local Chinese news outlet China.org.cn reported. China launched its first internet court in the city of Hangzhou to deal with internet related cases, save time and reduce overhead costs of getting justice out of the system. At the time of the launch, the court was expected to accept court filings and cases electronically and given the mandate to rule online cases via live stream. Plaintiffs may verify their identity with a government-issued ID or through their Alipay account. The Hangzhou Internet Court </p>

<p>According to an Iranian official, the integration of blockchain technology and cryptocurrencies could provide a much-needed boost to the country’s economy, per reports on the Tehran Times. Alireza Daliri, a Deputy for Management Development and Resources at the Vice Presidency for Science and Technology, stated that blockchain technology could provide Iran with a platform to coordinate with her international partners all over the world, adding that, over 100 countries were already reaping the benefits of its wide range of applications. While also acknowledging the certitude about the countries that have expressed concerns over the growing risks of blockchain’s application, Daliri </p>

<p>U.S. President Donald Trump has hired the prominent Bitcoin supporter Mick Mulvaney to be his new White House Chief of Staff. Donald Trump is one of the most polarizing people on Planet Earth and whether you love him or hate him, it is beneficial for the crypto industry to have a major Bitcoin advocate whispering sweet nothings into the ear of the American President. Donald Trump Makes Positive Appointment for Crypto Industry Although Donald Trump might not top a list of the humblest people on the planet, he most definitely loves making money. Trump&#8217;s appointment of Mulvaney to the White </p>

<p>“Wanchain is a separate, independent, public chain,” CEO Jack Lu says on a recent December morning. He explains that it is essentially a fork of Ethereum which integrated a lot of privacy-focused changes and primarily focuses on cross-chain compatibility. Wanchain wants to be the bridge between blockchains, allowing multi-crypto transaction execution in a private manner. Officially, in text, it describes itself as “the world’s first and only interoperable blockchain with secure multi-party computation.” Wanchain layman might think of it like Ethereum + Monero with a hint of ShapeShift. Wanchain seeks to perform the functions of all of the above. While </p>

<p>On December 4, seven EU countries led by Malta and France have established a group called the “Mediterranean seven” to encourage and promote the usage of blockchain technology. In the months to come, the seven countries that include France, Italy, Spain, Malta, Cyprus, Portugal and Spain, will work to implement the blockchain in education, transport, mobility, shipping, Land Registry, customers, company registry, and healthcare. The declaration obtained by FT read: “This can result not only in the enhancement of e-government services but also increased transparency and reduced administrative burdens, better customs collection and better access to public information.” Will This </p>

<p>In 2014, the Revenue Department of Thailand had arrested many individuals and investigated about 60 companies for defrauding the department out of $18.29 million worth of baht in value-added taxes (VAT). Since and before, the department has been unable to track a majority of such tax defaulters, losing billions of dollars in the process. So could blockchain be the solution that could minimize tax frauds? The director-general of the Revenue Department believes it can. Ekniti Nitithanprapas, in his latest comments to the Bangkok Post, revealed that their department is conducting a blockchain trial to explore its use case in tracking VAT </p>

<p>A recent article in Barron’s describes Angus Champion de Crespigny, who spent ten years at professional services firm Ernst and Young and led the blockchain financial services division for years and was the subject of the article entitled &#8220;This Blockchain Believer Turned Heretic Is Still Bullish On Bitcoin,&#8221; as a “major skeptic.” Champion de Crespigny describes himself as an &#8220;experienced executive with 11 years in financial services, evangelist for bitcoin and cryptocurrencies, and a pragmatist for distributed and decentralized systems.&#8221; Through the course of the interview, Champion de Crespigny speaks on his learned experience regarding the blockchain and how it transformed </p>
